survey_date,state_fips,county_fips,census_region,census_division,county_name,buildings_1unit,units_1unit,value_1unit,buildings_2unit,units_2unit,value_2unit,buildings_3or4unit,units_3or4unit,value_3or4unit,buildings_5plusunit,units_5plusunit,X30,total_buildings
202104,34,023,1,2,Middlesex County,53,53,10911899,1,2,508500,1,3,326600,9,87,2380080,64
202104,34,025,1,2,Monmouth County,148,148,28369122,0,0,0,0,0,0,3,79,0,151
202104,34,027,1,2,Morris County,85,85,18676480,6,12,1873157,0,0,0,10,110,961250,101
202104,34,029,1,2,Ocean County,340,340,54049314,1,2,151887,0,0,0,30,200,5887404,371
202104,34,031,1,2,Passaic County,13,13,2627771,1,2,89421,0,0,0,7,78,0,21
202104,34,033,1,2,Salem County,16,16,3043700,0,0,0,0,0,0,0,0,0,16
202104,34,035,1,2,Somerset County,42,42,6918165,1,2,1850000,1,3,397909,5,43,0,49
202104,34,037,1,2,Sussex County,9,9,1957746,0,0,0,1,4,481500,0,0,0,10
202104,34,039,1,2,Union County,17,17,4493804,4,8,651150,0,0,0,7,126,0,28
202104,34,041,1,2,Warren County,19,19,2441397,1,2,536500,0,0,0,3,15,0,23
202104,35,000,4,8,New Mexico Balance of State,63,63,17077995,0,0,0,0,0,0,0,0,0,63
202104,35,001,4,8,Bernalillo County,108,108,27471459,0,0,0,1,4,295000,0,0,0,109
202104,35,005,4,8,Chaves County,8,8,1229686,0,0,0,0,0,0,0,0,0,8
202104,35,009,4,8,Curry County,9,9,2270368,0,0,0,0,0,0,1,6,0,10
202104,35,013,4,8,Dona Ana County,106,106,27166188,0,0,0,0,0,0,1,7,0,107
202104,35,015,4,8,Eddy County,4,4,1153026,0,0,0,0,0,0,0,0,0,4
202104,35,017,4,8,Grant County,1,1,162080,0,0,0,0,0,0,0,0,0,1
202104,35,025,4,8,Lea County,23,23,6023164,0,0,0,0,0,0,0,0,0,23
202104,35,027,4,8,Lincoln County,12,12,3914117,0,0,0,0,0,0,0,0,0,12
202104,35,028,4,8,Los Alamos County,4,4,1053351,0,0,0,0,0,0,0,0,0,4
202104,35,029,4,8,Luna County,1,1,206933,0,0,0,0,0,0,0,0,0,1
202104,35,031,4,8,McKinley County,1,1,125000,0,0,0,0,0,0,0,0,0,1
202104,35,035,4,8,Otero County,1,1,296834,0,0,0,0,0,0,0,0,0,1
202104,35,041,4,8,Roosevelt County,4,4,612026,0,0,0,0,0,0,0,0,0,4
202104,35,043,4,8,Sandoval County,212,212,47753465,0,0,0,4,16,2048292,5,32,2562919,221
202104,35,045,4,8,San Juan County,11,11,3337821,0,0,0,0,0,0,0,0,0,11
202104,35,047,4,8,San Miguel County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,35,049,4,8,Santa Fe County,29,29,7877786,0,0,0,0,0,0,3,32,0,32
202104,35,055,4,8,Taos County,10,10,2602133,0,0,0,0,0,0,0,0,0,10
202104,35,061,4,8,Valencia County,20,20,5484030,0,0,0,0,0,0,0,0,0,20
202104,36,001,1,2,Albany County,33,33,6547480,1,2,176000,0,0,0,0,0,0,34
202104,36,005,1,2,Bronx County,0,0,0,0,0,0,2,6,784792,6,218,25174640,8
202104,36,029,1,2,Erie County,83,83,25739130,2,4,737653,2,8,1120000,2,19,0,89
202104,36,047,1,2,Kings County,0,0,0,2,4,593566,1,3,392396,19,770,88919600,22
202104,36,051,1,2,Livingston County,4,4,1007600,0,0,0,0,0,0,0,0,0,4
202104,36,055,1,2,Monroe County,69,69,20007027,1,2,182857,0,0,0,5,76,1525000,75
202104,36,059,1,2,Nassau County,71,71,37387629,0,0,0,0,0,0,4,43,0,75
202104,36,061,1,2,New York County,0,0,0,0,0,0,0,0,0,1,117,13511160,1
202104,36,063,1,2,Niagara County,20,20,6692558,2,4,800000,0,0,0,0,0,0,22
202104,36,069,1,2,Ontario County,32,32,8424149,1,2,282720,9,33,3723600,0,0,0,42
202104,36,073,1,2,Orleans County,4,4,1012827,0,0,0,0,0,0,0,0,0,4
202104,36,079,1,2,Putnam County,5,5,1621100,0,0,0,0,0,0,0,0,0,5
202104,36,081,1,2,Queens County,6,6,1575058,7,14,2077480,2,6,784792,3,40,4619200,18
202104,36,083,1,2,Rensselaer County,14,14,3584285,1,2,462255,0,0,0,0,0,0,15
202104,36,085,1,2,Richmond County,16,16,4200154,10,20,2967828,0,0,0,0,0,0,26
202104,36,087,1,2,Rockland County,13,13,3728767,1,2,258601,2,6,654895,3,18,0,19
202104,36,091,1,2,Saratoga County,83,83,26542546,4,8,1993566,0,0,0,0,0,0,87
202104,36,093,1,2,Schenectady County,11,11,2663145,0,0,0,0,0,0,4,40,4960000,15
202104,36,095,1,2,Schoharie County,6,6,1200331,0,0,0,0,0,0,0,0,0,6
202104,36,099,1,2,Seneca County,6,6,979623,0,0,0,0,0,0,0,0,0,6
202104,36,103,1,2,Suffolk County,121,121,71502650,0,0,0,1,3,549270,3,30,2570400,125
202104,36,117,1,2,Wayne County,14,14,3948703,1,2,262500,0,0,0,1,6,400000,16
202104,36,119,1,2,Westchester County,44,44,16852199,1,2,303608,0,0,0,4,166,5000484,49
202104,37,007,3,5,Anson County,6,6,899190,0,0,0,0,0,0,0,0,0,6
202104,37,011,3,5,Avery County,14,14,8294887,0,0,0,0,0,0,0,0,0,14
202104,37,015,3,5,Bertie County,4,4,2137924,0,0,0,0,0,0,0,0,0,4
202104,37,025,3,5,Cabarrus County,164,164,24769387,0,0,0,0,0,0,0,0,0,164
202104,37,033,3,5,Caswell County,3,3,699647,0,0,0,0,0,0,0,0,0,3
202104,37,037,3,5,Chatham County,65,65,21851786,0,0,0,0,0,0,0,0,0,65
202104,37,051,3,5,Cumberland County,96,96,19203756,0,0,0,0,0,0,0,0,0,96
202104,37,053,3,5,Currituck County,42,42,11733235,0,0,0,0,0,0,0,0,0,42
202104,37,059,3,5,Davie County,21,21,4891882,0,0,0,0,0,0,1,6,0,22
202104,37,063,3,5,Durham County,178,178,55734668,0,0,0,0,0,0,3,364,74237648,181
202104,37,069,3,5,Franklin County,90,90,21531933,0,0,0,0,0,0,0,0,0,90
202104,37,071,3,5,Gaston County,197,197,56246771,1,2,220877,1,3,524259,0,0,0,199
202104,37,077,3,5,Granville County,22,22,5467285,0,0,0,0,0,0,0,0,0,22
202104,37,081,3,5,Guilford County,144,144,38239429,2,4,773076,0,0,0,1,13,0,147
202104,37,089,3,5,Henderson County,41,41,23359064,0,0,0,0,0,0,0,0,0,41
202104,37,093,3,5,Hoke County,31,31,7416555,0,0,0,0,0,0,0,0,0,31
202104,37,097,3,5,Iredell County,183,183,47393278,1,2,304612,0,0,0,0,0,0,184
202104,37,101,3,5,Johnston County,331,331,63712939,0,0,0,0,0,0,0,0,0,331
202104,37,119,3,5,Mecklenburg County,602,602,144024709,2,4,1124574,9,36,5798016,6,432,40329502,619
202104,37,133,3,5,Onslow County,145,145,26634527,1,2,578000,1,3,560000,0,0,0,147
202104,37,135,3,5,Orange County,43,43,15602919,0,0,0,0,0,0,1,307,36387690,44
202104,37,145,3,5,Person County,18,18,5638580,0,0,0,0,0,0,0,0,0,18
202104,37,151,3,5,Randolph County,24,24,6790095,0,0,0,0,0,0,0,0,0,24
202104,37,157,3,5,Rockingham County,17,17,4936382,0,0,0,0,0,0,0,0,0,17
202104,37,179,3,5,Union County,221,221,45327512,0,0,0,0,0,0,0,0,0,221
202104,37,181,3,5,Vance County,11,11,1885561,0,0,0,0,0,0,0,0,0,11
202104,37,183,3,5,Wake County,944,944,235138368,4,8,1691753,1,4,760500,5,293,43974124,954
202104,37,195,3,5,Wilson County,23,23,6887721,0,0,0,0,0,0,0,0,0,23
202104,39,007,2,3,Ashtabula County,13,13,3005240,0,0,0,0,0,0,0,0,0,13
202104,39,015,2,3,Brown County,9,9,2564654,0,0,0,0,0,0,0,0,0,9
202104,39,017,2,3,Butler County,94,94,19293179,0,0,0,0,0,0,0,0,0,94
202104,39,025,2,3,Clermont County,80,80,21702976,0,0,0,0,0,0,1,14,998456,81
202104,39,041,2,3,Delaware County,206,206,57901187,0,0,0,3,12,916148,5,29,1821541,214
202104,39,049,2,3,Franklin County,241,241,90561110,0,0,0,1,4,425000,9,257,63200000,251
202104,39,055,2,3,Geauga County,18,18,6951435,0,0,0,0,0,0,0,0,0,18
202104,39,085,2,3,Lake County,52,52,12269239,0,0,0,0,0,0,0,0,0,52
202104,39,089,2,3,Licking County,43,43,12534148,0,0,0,0,0,0,0,0,0,43
202104,39,093,2,3,Lorain County,99,99,23951151,0,0,0,3,12,2059431,4,30,3980000,106
202104,39,097,2,3,Madison County,9,9,2545847,0,0,0,0,0,0,0,0,0,9
202104,39,103,2,3,Medina County,48,48,12650068,0,0,0,0,0,0,0,0,0,48
202104,39,117,2,3,Morrow County,13,13,3694596,0,0,0,0,0,0,0,0,0,13
202104,39,159,2,3,Union County,97,97,27641275,0,0,0,0,0,0,0,0,0,97
202104,39,165,2,3,Warren County,150,150,40725548,1,2,248210,4,15,2589817,6,40,6053175,161
202104,40,001,3,7,Adair County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,40,017,3,7,Canadian County,58,58,14983261,0,0,0,0,0,0,0,0,0,58
202104,40,021,3,7,Cherokee County,9,9,1106156,0,0,0,0,0,0,1,5,0,10
202104,40,027,3,7,Cleveland County,102,102,23785101,0,0,0,0,0,0,2,27,0,104
202104,40,029,3,7,Coal County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,40,037,3,7,Creek County,11,11,2629171,1,2,223682,0,0,0,2,10,0,14
202104,40,051,3,7,Grady County,39,39,8897252,1,2,148059,0,0,0,0,0,0,40
202104,40,055,3,7,Greer County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,40,081,3,7,Lincoln County,1,1,233129,0,0,0,0,0,0,0,0,0,1
202104,40,083,3,7,Logan County,2,2,317500,0,0,0,0,0,0,0,0,0,2
202104,40,087,3,7,McClain County,53,53,10622440,0,0,0,0,0,0,0,0,0,53
202104,40,109,3,7,Oklahoma County,517,517,129249062,7,14,1195552,0,0,0,0,0,0,524
202104,40,111,3,7,Okmulgee County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,40,113,3,7,Osage County,19,19,4919285,0,0,0,0,0,0,0,0,0,19
202104,40,117,3,7,Pawnee County,1,1,70000,0,0,0,0,0,0,0,0,0,1
202104,40,131,3,7,Rogers County,70,70,12845479,0,0,0,0,0,0,0,0,0,70
202104,40,143,3,7,Tulsa County,256,256,63539813,2,4,480925,9,32,4235774,0,0,0,267
202104,40,145,3,7,Wagoner County,76,76,16856433,0,0,0,0,0,0,0,0,0,76
202104,41,000,4,9,Oregon Balance of State,36,36,5327900,0,0,0,0,0,0,0,0,0,36
202104,41,005,4,9,Clackamas County,133,133,43270810,0,0,0,0,0,0,1,100,5467914,134
202104,41,017,4,9,Deschutes County,167,167,48748326,6,12,1517648,0,0,0,8,212,24179585,181
202104,41,019,4,9,Douglas County,45,45,11449655,0,0,0,0,0,0,0,0,0,45
202104,41,023,4,9,Grant County,1,1,360013,0,0,0,0,0,0,0,0,0,1
202104,41,025,4,9,Harney County,2,2,513547,0,0,0,0,0,0,0,0,0,2
202104,41,035,4,9,Klamath County,23,23,7273729,0,0,0,0,0,0,0,0,0,23
202104,41,037,4,9,Lake County,1,1,230092,0,0,0,0,0,0,0,0,0,1
202104,41,051,4,9,Multnomah County,29,29,8469452,3,6,1023471,2,7,878959,5,402,151500371,39
202104,41,065,4,9,Wasco County,7,7,1791388,1,2,244871,0,0,0,0,0,0,8
202104,41,067,4,9,Washington County,215,215,62075996,3,6,887353,0,0,0,0,0,0,218
202104,41,071,4,9,Yamhill County,30,30,9615689,1,2,347960,0,0,0,0,0,0,31
202104,42,001,1,2,Adams County,25,25,6390327,0,0,0,0,0,0,0,0,0,25
202104,42,017,1,2,Bucks County,68,68,18052570,0,0,0,0,0,0,4,24,4234078,72
202104,42,029,1,2,Chester County,127,127,29247576,0,0,0,0,0,0,4,32,1800000,131
202104,42,037,1,2,Columbia County,6,6,1801459,0,0,0,0,0,0,0,0,0,6
202104,42,041,1,2,Cumberland County,60,60,14744052,0,0,0,0,0,0,0,0,0,60
202104,42,043,1,2,Dauphin County,43,43,8809128,1,2,331669,0,0,0,0,0,0,44
202104,42,045,1,2,Delaware County,22,22,5879171,0,0,0,0,0,0,1,5,0,23
202104,42,055,1,2,Franklin County,37,37,7899999,0,0,0,0,0,0,0,0,0,37
202104,42,091,1,2,Montgomery County,90,90,26164095,2,4,745000,1,4,880000,3,35,1643185,96
202104,42,093,1,2,Montour County,2,2,545540,0,0,0,0,0,0,0,0,0,2
202104,42,099,1,2,Perry County,11,11,2809657,0,0,0,0,0,0,0,0,0,11
202104,42,101,1,2,Philadelphia County,116,116,30683252,14,28,4221727,12,40,5092274,13,324,0,155
202104,42,103,1,2,Pike County,26,26,7893700,0,0,0,0,0,0,0,0,0,26
202104,44,001,1,1,Bristol County,6,6,1785029,0,0,0,0,0,0,0,0,0,6
202104,44,003,1,1,Kent County,16,16,3325822,1,2,208150,1,3,390000,0,0,0,18
202104,44,005,1,1,Newport County,16,16,6128850,0,0,0,0,0,0,0,0,0,16
202104,44,007,1,1,Providence County,59,59,9738853,1,2,130000,0,0,0,1,14,345000,61
202104,44,009,1,1,Washington County,34,34,10173295,0,0,0,0,0,0,0,0,0,34
202104,45,003,3,5,Aiken County,152,152,37354614,0,0,0,0,0,0,0,0,0,152
202104,45,009,3,5,Bamberg County,3,3,861000,0,0,0,0,0,0,0,0,0,3
202104,45,015,3,5,Berkeley County,190,190,52258855,0,0,0,0,0,0,3,118,0,193
202104,45,017,3,5,Calhoun County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,45,019,3,5,Charleston County,245,245,81488947,0,0,0,0,0,0,3,87,0,248
202104,45,035,3,5,Dorchester County,133,133,36316360,0,0,0,0,0,0,0,0,0,133
202104,45,037,3,5,Edgefield County,17,17,4558028,0,0,0,0,0,0,0,0,0,17
202104,45,039,3,5,Fairfield County,7,7,1337446,0,0,0,0,0,0,0,0,0,7
202104,45,045,3,5,Greenville County,561,561,146714145,0,0,0,0,0,0,0,0,0,561
202104,45,051,3,5,Horry County,624,624,113576596,0,0,0,0,0,0,2,21,450000,626
202104,45,055,3,5,Kershaw County,119,119,20037880,0,0,0,0,0,0,0,0,0,119
202104,45,059,3,5,Laurens County,15,15,2034092,0,0,0,0,0,0,0,0,0,15
202104,45,063,3,5,Lexington County,240,240,64449075,0,0,0,0,0,0,2,10,0,242
202104,45,077,3,5,Pickens County,123,123,44759288,0,0,0,0,0,0,0,0,0,123
202104,45,079,3,5,Richland County,262,262,52051206,0,0,0,0,0,0,0,0,0,262
202104,45,081,3,5,Saluda County,17,17,3802329,0,0,0,0,0,0,0,0,0,17
202104,45,085,3,5,Sumter County,21,21,3067888,0,0,0,0,0,0,0,0,0,21
202104,45,091,3,5,York County,224,224,84279971,0,0,0,0,0,0,2,18,0,226
202104,46,007,2,4,Bennett County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,46,055,2,4,Haakon County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,46,071,2,4,Jackson County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,46,111,2,4,Sanborn County,1,1,130000,0,0,0,0,0,0,0,0,0,1
202104,47,001,3,6,Anderson County,19,19,3352225,0,0,0,0,0,0,1,25,0,20
202104,47,015,3,6,Cannon County,17,17,929900,0,0,0,0,0,0,0,0,0,17
202104,47,021,3,6,Cheatham County,28,28,6135945,0,0,0,0,0,0,0,0,0,28
202104,47,037,3,6,Davidson County,340,340,93893195,0,0,0,2,8,484868,26,1166,118541300,368
202104,47,043,3,6,Dickson County,58,58,11449196,0,0,0,0,0,0,0,0,0,58
202104,47,049,3,6,Fentress County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,47,081,3,6,Hickman County,8,8,1387815,0,0,0,0,0,0,0,0,0,8
202104,47,093,3,6,Knox County,194,194,46526988,0,0,0,0,0,0,0,0,0,194
202104,47,105,3,6,Loudon County,65,65,15473613,0,0,0,0,0,0,0,0,0,65
202104,47,117,3,6,Marshall County,20,20,3800267,0,0,0,0,0,0,0,0,0,20
202104,47,125,3,6,Montgomery County,186,186,34921471,0,0,0,6,22,1360000,18,123,8175000,210
202104,47,139,3,6,Polk County,23,23,4171471,0,0,0,0,0,0,0,0,0,23
202104,47,149,3,6,Rutherford County,337,337,86901843,0,0,0,3,9,948857,1,7,0,341
202104,47,153,3,6,Sequatchie County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,47,157,3,6,Shelby County,125,125,36603116,0,0,0,0,0,0,2,370,50000000,127
202104,47,159,3,6,Smith County,9,9,1733724,0,0,0,0,0,0,0,0,0,9
202104,47,161,3,6,Stewart County,1,1,236205,0,0,0,0,0,0,0,0,0,1
202104,47,165,3,6,Sumner County,160,160,52935446,0,0,0,0,0,0,0,0,0,160
202104,47,167,3,6,Tipton County,23,23,3827825,0,0,0,0,0,0,1,5,0,24
202104,47,169,3,6,Trousdale County,13,13,1836000,0,0,0,0,0,0,0,0,0,13
202104,47,173,3,6,Union County,11,11,1940000,0,0,0,0,0,0,0,0,0,11
202104,47,175,3,6,Van Buren County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,47,189,3,6,Wilson County,211,211,56412935,0,0,0,0,0,0,0,0,0,211
202104,48,013,3,7,Atascosa County,11,11,2155168,0,0,0,0,0,0,0,0,0,11
202104,48,015,3,7,Austin County,2,2,383945,0,0,0,0,0,0,0,0,0,2
202104,48,019,3,7,Bandera County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,021,3,7,Bastrop County,84,84,15148341,0,0,0,0,0,0,0,0,0,84
202104,48,025,3,7,Bee County,2,2,418152,1,2,187711,0,0,0,0,0,0,3
202104,48,027,3,7,Bell County,215,215,40986293,21,42,4272648,0,0,0,0,0,0,236
202104,48,029,3,7,Bexar County,693,693,160940788,0,0,0,1,3,404535,5,84,8015457,699
202104,48,051,3,7,Burleson County,5,5,495330,0,0,0,0,0,0,0,0,0,5
202104,48,055,3,7,Caldwell County,43,43,9225538,0,0,0,0,0,0,0,0,0,43
202104,48,085,3,7,Collin County,1197,1197,349399262,0,0,0,0,0,0,17,895,114347922,1214
202104,48,091,3,7,Comal County,347,347,83017566,0,0,0,0,0,0,3,21,2615878,350
202104,48,099,3,7,Coryell County,5,5,1130179,4,8,671448,0,0,0,0,0,0,9
202104,48,107,3,7,Crosby County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,113,3,7,Dallas County,582,582,144611789,7,14,1273839,2,7,1077803,8,299,6566000,599
202104,48,119,3,7,Delta County,1,1,217500,0,0,0,0,0,0,0,0,0,1
202104,48,135,3,7,Ector County,96,96,22492808,0,0,0,0,0,0,1,32,0,97
202104,48,139,3,7,Ellis County,265,265,62562300,0,0,0,0,0,0,9,101,12000000,274
202104,48,141,3,7,El Paso County,220,220,51300768,13,26,3319633,0,0,0,2,14,0,235
202104,48,157,3,7,Fort Bend County,1068,1068,255754937,0,0,0,1,3,404535,2,46,0,1071
202104,48,167,3,7,Galveston County,331,331,79743071,0,0,0,0,0,0,0,0,0,331
202104,48,185,3,7,Grimes County,1,1,122590,0,0,0,0,0,0,0,0,0,1
202104,48,187,3,7,Guadalupe County,142,142,35141567,3,6,770618,0,0,0,0,0,0,145
202104,48,193,3,7,Hamilton County,1,1,100602,0,0,0,0,0,0,0,0,0,1
202104,48,195,3,7,Hansford County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,201,3,7,Harris County,2228,2228,457409513,26,52,5877843,0,0,0,26,1607,125960300,2280
202104,48,211,3,7,Hemphill County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,215,3,7,Hidalgo County,393,393,78000913,6,12,720000,14,56,3581526,4,44,3126486,417
202104,48,233,3,7,Hutchinson County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,251,3,7,Johnson County,133,133,28868756,4,8,1027491,0,0,0,2,106,0,139
202104,48,257,3,7,Kaufman County,115,115,28432464,0,0,0,0,0,0,0,0,0,115
202104,48,259,3,7,Kendall County,33,33,7693257,0,0,0,0,0,0,0,0,0,33
202104,48,271,3,7,Kinney County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,281,3,7,Lampasas County,5,5,714803,0,0,0,0,0,0,0,0,0,5
202104,48,291,3,7,Liberty County,107,107,15060021,0,0,0,0,0,0,0,0,0,107
202104,48,303,3,7,Lubbock County,195,195,45221042,19,38,5525000,0,0,0,0,0,0,214
202104,48,323,3,7,Maverick County,13,13,2920502,0,0,0,0,0,0,0,0,0,13
202104,48,325,3,7,Medina County,3,3,522882,0,0,0,0,0,0,0,0,0,3
202104,48,329,3,7,Midland County,112,112,21195053,0,0,0,0,0,0,0,0,0,112
202104,48,339,3,7,Montgomery County,1052,1052,224256653,8,16,1131789,0,0,0,24,567,76871082,1084
202104,48,367,3,7,Parker County,49,49,12224538,0,0,0,0,0,0,2,65,0,51
202104,48,375,3,7,Potter County,42,42,10048236,0,0,0,0,0,0,0,0,0,42
202104,48,383,3,7,Reagan County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,385,3,7,Real County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,395,3,7,Robertson County,8,8,1663534,0,0,0,0,0,0,0,0,0,8
202104,48,397,3,7,Rockwall County,239,239,66126040,0,0,0,0,0,0,0,0,0,239
202104,48,407,3,7,San Jacinto County,47,47,10337876,0,0,0,0,0,0,0,0,0,47
202104,48,411,3,7,San Saba County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,48,451,3,7,Tom Green County,80,80,17400008,0,0,0,0,0,0,0,0,0,80
202104,48,453,3,7,Travis County,1113,1113,232062134,14,28,2784795,1,4,1026960,8,772,193851535,1136
202104,48,473,3,7,Waller County,4,4,641174,0,0,0,0,0,0,2,15,0,6
202104,48,491,3,7,Williamson County,923,923,245196899,0,0,0,0,0,0,19,921,35211135,942
202104,48,493,3,7,Wilson County,15,15,4030157,0,0,0,0,0,0,0,0,0,15
202104,48,497,3,7,Wise County,11,11,2455206,0,0,0,0,0,0,0,0,0,11
202104,49,011,4,8,Davis County,205,205,57172693,0,0,0,0,0,0,2,127,16938289,207
202104,49,023,4,8,Juab County,14,14,3965869,0,0,0,0,0,0,0,0,0,14
202104,49,029,4,8,Morgan County,2,2,550855,0,0,0,1,3,598527,0,0,0,3
202104,49,035,4,8,Salt Lake County,577,577,131092743,2,4,348645,2,8,1337713,9,390,41866351,590
202104,49,039,4,8,Sanpete County,32,32,5410080,0,0,0,0,0,0,0,0,0,32
202104,49,043,4,8,Summit County,39,39,21403235,0,0,0,1,3,214032,2,10,0,42
202104,49,057,4,8,Weber County,171,171,47413365,1,2,351111,2,7,1248744,2,25,0,176
202104,51,003,3,5,Albemarle County,74,74,22014572,0,0,0,0,0,0,1,31,0,75
202104,51,007,3,5,Amelia County,5,5,919890,0,0,0,0,0,0,0,0,0,5
202104,51,009,3,5,Amherst County,8,8,1820829,0,0,0,0,0,0,0,0,0,8
202104,51,013,3,5,Arlington County,21,21,8665000,0,0,0,0,0,0,0,0,0,21
202104,51,015,3,5,Augusta County,32,32,7182710,0,0,0,0,0,0,0,0,0,32
202104,51,019,3,5,Bedford County,2,2,371994,0,0,0,0,0,0,1,12,0,3
202104,51,033,3,5,Caroline County,33,33,5683876,0,0,0,0,0,0,0,0,0,33
202104,51,036,3,5,Charles City County,2,2,358374,0,0,0,0,0,0,0,0,0,2
202104,51,037,3,5,Charlotte County,2,2,120000,0,0,0,0,0,0,0,0,0,2
202104,51,041,3,5,Chesterfield County,272,272,42051152,0,0,0,0,0,0,1,59,3714757,273
202104,51,043,3,5,Clarke County,9,9,2789959,0,0,0,0,0,0,0,0,0,9
202104,51,049,3,5,Cumberland County,2,2,271100,0,0,0,0,0,0,0,0,0,2
202104,51,051,3,5,Dickenson County,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,51,053,3,5,Dinwiddie County,11,11,1905181,0,0,0,0,0,0,0,0,0,11
202104,51,059,3,5,Fairfax County,116,116,27752270,0,0,0,0,0,0,1,24,5000000,117
202104,51,061,3,5,Fauquier County,19,19,7165001,0,0,0,0,0,0,0,0,0,19
202104,51,069,3,5,Frederick County,85,85,22647160,0,0,0,5,15,243900,0,0,0,90
202104,51,073,3,5,Gloucester County,9,9,2268955,0,0,0,0,0,0,0,0,0,9
202104,51,075,3,5,Goochland County,37,37,9617477,0,0,0,0,0,0,0,0,0,37
202104,51,085,3,5,Hanover County,78,78,16965007,0,0,0,0,0,0,0,0,0,78
202104,51,087,3,5,Henrico County,58,58,9115128,12,24,1650000,0,0,0,0,0,0,70
202104,51,093,3,5,Isle of Wight County,28,28,5016290,0,0,0,0,0,0,1,5,0,29
202104,51,095,3,5,James City County,45,45,10765967,0,0,0,0,0,0,0,0,0,45
202104,51,097,3,5,King and Queen County,1,1,600000,0,0,0,0,0,0,0,0,0,1
202104,51,099,3,5,King George County,23,23,5002502,0,0,0,0,0,0,0,0,0,23
202104,51,107,3,5,Loudoun County,144,144,36952531,0,0,0,0,0,0,1,34,4080000,145
202104,51,109,3,5,Louisa County,51,51,12543802,0,0,0,0,0,0,0,0,0,51
202104,51,115,3,5,Mathews County,7,7,686000,0,0,0,0,0,0,0,0,0,7
202104,51,127,3,5,New Kent County,46,46,16616788,0,0,0,0,0,0,0,0,0,46
202104,51,139,3,5,Page County,7,7,1377160,0,0,0,0,0,0,0,0,0,7
202104,51,145,3,5,Powhatan County,27,27,5872503,0,0,0,0,0,0,1,12,389450,28
202104,51,149,3,5,Prince George County,3,3,535000,0,0,0,0,0,0,0,0,0,3
202104,51,153,3,5,Prince William County,115,115,44254987,0,0,0,0,0,0,2,720,31945008,117
202104,51,165,3,5,Rockingham County,50,50,15809740,0,0,0,0,0,0,0,0,0,50
202104,51,175,3,5,Southampton County,7,7,1073975,0,0,0,0,0,0,0,0,0,7
202104,51,177,3,5,Spotsylvania County,83,83,21755247,0,0,0,0,0,0,1,70,0,84
202104,51,179,3,5,Stafford County,87,87,22673467,0,0,0,0,0,0,0,0,0,87
202104,51,181,3,5,Surry County,3,3,384000,0,0,0,0,0,0,0,0,0,3
202104,51,183,3,5,Sussex County,1,1,100000,0,0,0,0,0,0,0,0,0,1
202104,51,187,3,5,Warren County,15,15,3910000,0,0,0,0,0,0,0,0,0,15
202104,51,199,3,5,York County,8,8,2832000,2,4,600000,2,6,922311,2,10,1278000,14
202104,51,510,3,5,Alexandria (Independent City),1,1,400000,0,0,0,0,0,0,2,31,5809214,3
202104,51,540,3,5,Charlottesville (Independent C,8,8,2676855,1,2,341250,0,0,0,1,11,0,10
202104,51,550,3,5,Chesapeake(Independent City),58,58,13876135,0,0,0,0,0,0,0,0,0,58
202104,51,570,3,5,Colonial Heights (Independent,1,1,230000,0,0,0,0,0,0,0,0,0,1
202104,51,580,3,5,Covington (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202104,51,600,3,5,Fairfax (Independent City),2,2,725000,0,0,0,0,0,0,0,0,0,2
202104,51,610,3,5,Falls Church (Independent City,1,1,503571,0,0,0,0,0,0,0,0,0,1
202104,51,630,3,5,Fredericksburg(Independent Cit,9,9,3233667,0,0,0,0,0,0,0,0,0,9
202104,51,650,3,5,Hampton (Independent City),23,23,1434517,0,0,0,0,0,0,0,0,0,23
202104,51,660,3,5,Harrisonburg (Independent City,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,51,670,3,5,Hopewell (Independent City),4,4,338303,0,0,0,0,0,0,1,5,0,5
202104,51,680,3,5,Lynchburg (Independent City),9,9,1295000,0,0,0,0,0,0,0,0,0,9
202104,51,683,3,5,Manassas (Independent City),8,8,1874579,0,0,0,0,0,0,0,0,0,8
